dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
gbsg2,0,kernel (truncated Gauss sigma=1) cosine,0.6849423567719792,0.11341730248390366,0.13130701421090982,0.15649084427779142,0.1656304016780412,0.1730030576370928,0.19895344782334026,0.4590418895383286
gbsg2,0,kernel (truncated Gauss sigma=2) l1,0.6857344011264631,0.11409879137920939,0.13144304260722983,0.15513468385641396,0.16402364072144987,0.171309332646997,0.19859009527237728,0.4702628781788827
gbsg2,0,kernel (truncated Gauss sigma=2) l2,0.6766698935140368,0.1125953020910251,0.12953940653843526,0.153498021135738,0.16228336265291793,0.16947241265728322,0.19677287812253896,0.47288017335031907
gbsg2,0,kernel (truncated Gauss sigma=2) cosine,0.6847663469154273,0.1139035981925363,0.13192486412916354,0.15729387224455385,0.1664611788340357,0.17386343907394552,0.19994601262464012,0.47200816010712277
gbsg2,0,kernel (truncated Gauss sigma=3) l1,0.6719176273871337,0.114201825817049,0.1315771005845318,0.15531282129186919,0.16421319958294836,0.1715087639107473,0.1988485803408101,0.47097567741523577
gbsg2,0,kernel (truncated Gauss sigma=3) l2,0.6386517644988119,0.11334335538873085,0.1312339066066152,0.1570887037885288,0.1664062895772392,0.17391116521787212,0.20146690646766166,0.4452750315808602
gbsg2,0,kernel (truncated Gauss sigma=3) cosine,0.6848543518437032,0.11399619034049602,0.13204205454918724,0.1574460246458327,0.16661851372874767,0.17402632449932484,0.20013344886935144,0.45286901740983526
recid,0,kernel (box) l1,0.6132786235194732,0.17567805265243236,0.17848938156179864,0.18066075628493847,0.18693071130932087,0.18693071130932087,0.20510389597277476,0.24671390442469088
recid,0,kernel (box) l2,0.6208213368274055,0.17417189971173047,0.17687033733672503,0.1789721900221732,0.1850892850416105,0.1850892850416105,0.20058172598085008,0.24209714840094812
recid,0,kernel (box) cosine,0.5056376394324431,0.17745767287393435,0.1802856509938507,0.1824557936540173,0.18870656595264615,0.18870656595264615,0.20671671874768063,0.2479961131391286
recid,0,kernel (triangle) l1,0.663224315983656,0.1719505299562088,0.17473209324430478,0.17688281418317106,0.18308583651913177,0.18308583651913177,0.20117365077807314,0.24253040711217383
recid,0,kernel (triangle) l2,0.6376049514680275,0.17126427844979653,0.1740012250202383,0.17611238474837193,0.18219761974192106,0.18219761974192106,0.19838533885850385,0.23917341034201595
recid,0,kernel (triangle) cosine,0.6507422029895006,0.17462760616060308,0.17740692513751796,0.17954589143825156,0.18570349859217067,0.18570349859217067,0.2034645883963629,0.2441489962359785
