dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
gbsg2,0,cdfreg k-NN (truncated Gauss sigma=1) l1,0.6603009768547039,0.17810367998425963,0.1919438991570841,0.20936482889509064,0.21675199457332026,0.22308720280897074,0.2450748788882542,0.3424606565780026
gbsg2,0,cdfreg k-NN (truncated Gauss sigma=1) l2,0.6607410014960838,0.16968729354147494,0.1858544889404784,0.20780680629863654,0.2163955998549041,0.22348744574340607,0.24711219200141926,0.34925029911435795
gbsg2,0,cdfreg k-NN (truncated Gauss sigma=1) cosine,0.6677813957581624,0.16755200239357387,0.18373696234290793,0.2072080086825908,0.215870898408862,0.2229927689974145,0.24641522714643538,0.34233376108283736
gbsg2,0,cdfreg k-NN (truncated Gauss sigma=2) l1,0.6547566663733169,0.17872989104912607,0.19267914958781962,0.21020860316462872,0.21757032992872882,0.2239080577697252,0.24598500635793913,0.3814573809659232
gbsg2,0,cdfreg k-NN (truncated Gauss sigma=2) l2,0.6027457537622107,0.17016126215981892,0.18640168353173436,0.2084604325989555,0.21703936842186183,0.22412740329488684,0.24767337612011095,0.34909455819597635
gbsg2,0,cdfreg k-NN (truncated Gauss sigma=2) cosine,0.6614450409222916,0.16812636039609713,0.18443445224512783,0.208022659553617,0.2166495701405496,0.2237508428853244,0.24697690083030094,0.34191840661625844
gbsg2,0,cdfreg k-NN (truncated Gauss sigma=3) l1,0.6522045234533134,0.17885280474362955,0.19282397026767906,0.2103764899321174,0.217735139288015,0.22407478686134444,0.24617553562062844,0.342869689260527
gbsg2,0,cdfreg k-NN (truncated Gauss sigma=3) l2,0.6408518877057116,0.17025088217344053,0.18650591901199787,0.20858604048128437,0.21716448323494233,0.22425282266759136,0.24778942979789195,0.34909569728245404
gbsg2,0,cdfreg k-NN (truncated Gauss sigma=3) cosine,0.6590689078588401,0.16823799021828412,0.1845714210289343,0.20818556848447003,0.21680781209765962,0.2239068728503574,0.2471067369533237,0.3418658243388563
recid,0,cdfreg k-NN l1,0.6423891867662017,0.2574695539173814,0.2589164583517818,0.2599445448909135,0.2635739646798404,0.2635739646798404,0.2718538947437478,0.2889547515293626
recid,0,cdfreg k-NN l2,0.6108046135544714,0.26142573754291154,0.26322051434558924,0.2645057677174493,0.2686701624083747,0.2686701624083747,0.27791699159995725,0.2971501518605605
recid,0,cdfreg k-NN cosine,0.6023653948933676,0.2691832235219807,0.27063891018897246,0.27174304209878,0.2755402458699831,0.2755402458699831,0.2839631852293457,0.30206643977977465
